timestamp,TEMP_MCU,VOLTAGE_SUPPLY,CURRENT_DRAW,label
2025-11-10 03:01:00,62.8,3.327,0.265,normal
2025-11-10 03:01:10,45.61,3.323,0.304,normal
2025-11-10 03:01:20,58.28,3.28,0.296,normal
2025-11-10 03:01:30,51.96,3.308,0.279,normal
2025-11-10 03:01:40,60.56,3.31,0.286,normal
2025-11-10 03:01:50,59.65,3.252,0.312,normal
2025-11-10 03:02:00,51.17,3.324,0.328,normal
2025-11-10 03:02:10,50.45,3.292,0.25,normal
2025-11-10 03:02:20,64.09,3.32,0.331,normal
2025-11-10 03:02:30,46.77,3.303,0.295,normal
2025-11-10 03:02:40,50.53,3.295,0.302,normal
2025-11-10 03:02:50,63.02,3.25,0.312,normal
2025-11-10 03:03:00,50.44,3.255,0.26,normal
2025-11-10 03:03:10,50.44,3.317,0.303,normal
2025-11-10 03:03:20,56.96,3.323,0.344,normal
2025-11-10 03:03:30,85.43,3.386,0.332,anomal
2025-11-10 03:03:40,88.7,3.373,0.448,anomal
2025-11-10 03:03:50,62.42,3.326,0.267,normal
2025-11-10 03:04:00,63.69,3.317,0.347,normal
2025-11-10 03:04:10,80.98,2.91,0.27,anomal
2025-11-10 03:04:20,46.28,3.257,0.32,normal
2025-11-10 03:04:30,58.32,3.255,0.258,normal
2025-11-10 03:04:40,57.99,3.3,0.314,normal
2025-11-10 03:04:50,56.46,3.268,0.323,normal
2025-11-10 03:05:00,51.51,3.328,0.315,normal
2025-11-10 03:05:10,51.1,3.334,0.319,normal
2025-11-10 03:05:20,58.45,3.346,0.324,normal
2025-11-10 03:05:30,53.86,3.261,0.34,normal
2025-11-10 03:05:40,56.48,3.342,0.318,normal
2025-11-10 03:05:50,64.47,3.263,0.276,normal
2025-11-10 03:06:00,63.5,3.334,0.277,normal
2025-11-10 03:06:10,55.22,3.269,0.305,normal
2025-11-10 03:06:20,48.23,3.272,0.304,normal
2025-11-10 03:06:30,52.34,3.302,0.29,normal
2025-11-10 03:06:40,51.16,3.269,0.324,normal
2025-11-10 03:06:50,58.03,3.346,0.3,normal
2025-11-10 03:07:00,62.45,3.311,0.318,normal
2025-11-10 03:07:10,49.31,3.301,0.303,normal
2025-11-10 03:07:20,53.33,3.329,0.3,normal
2025-11-10 03:07:30,61.66,3.316,0.338,normal
2025-11-10 03:07:40,46.43,3.31,0.33,normal
2025-11-10 03:07:50,57.9,3.344,0.335,normal
2025-11-10 03:08:00,51.93,3.309,0.333,normal
2025-11-10 03:08:10,47.44,3.268,0.287,normal
2025-11-10 03:08:20,47.68,3.329,0.269,normal
2025-11-10 03:08:30,45.71,3.283,0.294,normal
2025-11-10 03:08:40,55.37,3.314,0.292,normal
2025-11-10 03:08:50,48.01,3.278,0.309,normal
2025-11-10 03:09:00,53.44,3.267,0.306,normal
2025-11-10 03:09:10,48.78,3.289,0.307,normal
2025-11-10 03:09:20,49.94,3.298,0.279,normal
2025-11-10 03:09:30,48.21,3.27,0.256,normal
2025-11-10 03:09:40,47.34,3.323,0.276,normal
2025-11-10 03:09:50,53.64,3.255,0.336,normal
2025-11-10 03:10:00,48.97,3.318,0.269,normal
2025-11-10 03:10:10,57.49,3.333,0.338,normal
2025-11-10 03:10:20,54.85,3.285,0.327,normal
2025-11-10 03:10:30,46.7,3.28,0.303,normal
2025-11-10 03:10:40,53.69,3.306,0.288,normal
2025-11-10 03:10:50,54.32,3.264,0.295,normal
2025-11-10 03:11:00,58.77,3.321,0.306,normal
2025-11-10 03:11:10,47.32,3.343,0.258,normal
2025-11-10 03:11:20,61.15,3.251,0.309,normal
2025-11-10 03:11:30,82.44,3.432,0.169,anomal
2025-11-10 03:11:40,49.75,3.278,0.274,normal
2025-11-10 03:11:50,49.14,3.311,0.326,normal
2025-11-10 03:12:00,88.0,3.293,0.334,anomal
2025-11-10 03:12:10,54.88,3.318,0.298,normal
2025-11-10 03:12:20,82.01,3.098,0.201,anomal
2025-11-10 03:12:30,49.41,3.304,0.305,normal
2025-11-10 03:12:40,48.99,3.347,0.322,normal
2025-11-10 03:12:50,62.56,3.297,0.306,normal
2025-11-10 03:13:00,47.97,3.312,0.285,normal
2025-11-10 03:13:10,58.35,3.254,0.336,normal
2025-11-10 03:13:20,50.34,3.294,0.348,normal
2025-11-10 03:13:30,52.55,3.342,0.254,normal
2025-11-10 03:13:40,54.84,3.282,0.314,normal
2025-11-10 03:13:50,56.61,3.295,0.283,normal
2025-11-10 03:14:00,57.58,3.316,0.332,normal
2025-11-10 03:14:10,49.43,3.331,0.337,normal
2025-11-10 03:14:20,60.87,3.323,0.281,normal
2025-11-10 03:14:30,62.42,3.271,0.332,normal
2025-11-10 03:14:40,80.41,3.121,0.215,anomal
2025-11-10 03:14:50,58.89,3.342,0.35,normal
2025-11-10 03:15:00,61.74,3.35,0.327,normal
2025-11-10 03:15:10,48.29,3.33,0.256,normal
2025-11-10 03:15:20,62.87,3.326,0.293,normal
2025-11-10 03:15:30,61.06,3.252,0.263,normal
2025-11-10 03:15:40,53.64,3.318,0.322,normal
2025-11-10 03:15:50,51.69,3.258,0.334,normal
2025-11-10 03:16:00,63.97,3.337,0.306,normal
2025-11-10 03:16:10,64.99,3.337,0.285,normal
2025-11-10 03:16:20,63.22,3.276,0.284,normal
2025-11-10 03:16:30,54.52,3.271,0.346,normal
2025-11-10 03:16:40,52.5,3.327,0.326,normal
2025-11-10 03:16:50,62.52,3.279,0.281,normal
2025-11-10 03:17:00,50.9,3.272,0.329,normal
2025-11-10 03:17:10,58.55,3.343,0.319,normal
2025-11-10 03:17:20,63.56,3.284,0.275,normal
2025-11-10 03:17:30,45.31,3.32,0.278,normal
2025-11-10 03:17:40,54.1,3.268,0.268,normal
2025-11-10 03:17:50,60.43,3.273,0.309,normal
2025-11-10 03:18:00,63.29,3.298,0.266,normal
2025-11-10 03:18:10,50.65,3.348,0.317,normal
2025-11-10 03:18:20,51.19,3.255,0.304,normal
2025-11-10 03:18:30,58.49,3.26,0.266,normal
2025-11-10 03:18:40,45.01,3.319,0.327,normal
2025-11-10 03:18:50,61.29,3.335,0.342,normal
2025-11-10 03:19:00,62.97,3.339,0.339,normal
2025-11-10 03:19:10,59.23,3.266,0.286,normal
2025-11-10 03:19:20,51.75,3.255,0.309,normal
2025-11-10 03:19:30,63.94,3.337,0.263,normal
2025-11-10 03:19:40,58.7,3.295,0.322,normal
2025-11-10 03:19:50,48.99,3.273,0.282,normal
2025-11-10 03:20:00,64.14,3.323,0.313,normal
2025-11-10 03:20:10,52.68,3.311,0.277,normal
2025-11-10 03:20:20,58.5,3.285,0.314,normal
2025-11-10 03:20:30,55.04,3.293,0.256,normal
2025-11-10 03:20:40,61.24,3.315,0.284,normal
2025-11-10 03:20:50,51.26,3.279,0.255,normal
2025-11-10 03:21:00,58.09,3.288,0.27,normal
2025-11-10 03:21:10,58.94,3.296,0.343,normal
2025-11-10 03:21:20,61.29,3.347,0.255,normal
2025-11-10 03:21:30,47.07,3.327,0.319,normal
2025-11-10 03:21:40,88.63,3.255,0.281,anomal
2025-11-10 03:21:50,55.61,3.297,0.319,normal
2025-11-10 03:22:00,45.86,3.277,0.286,normal
2025-11-10 03:22:10,61.25,3.286,0.294,normal
2025-11-10 03:22:20,47.1,3.275,0.252,normal
2025-11-10 03:22:30,57.88,3.27,0.257,normal
2025-11-10 03:22:40,48.95,3.301,0.347,normal
2025-11-10 03:22:50,52.15,3.291,0.323,normal
2025-11-10 03:23:00,54.79,3.312,0.33,normal
2025-11-10 03:23:10,45.6,3.306,0.278,normal
2025-11-10 03:23:20,49.49,3.279,0.261,normal
2025-11-10 03:23:30,52.28,3.284,0.299,normal
2025-11-10 03:23:40,46.01,3.325,0.281,normal
2025-11-10 03:23:50,49.3,3.265,0.264,normal
2025-11-10 03:24:00,51.54,3.312,0.263,normal
2025-11-10 03:24:10,50.85,3.348,0.252,normal
2025-11-10 03:24:20,48.57,3.264,0.267,normal
2025-11-10 03:24:30,46.13,3.317,0.294,normal
2025-11-10 03:24:40,80.48,3.141,0.51,anomal
2025-11-10 03:24:50,63.12,3.308,0.259,normal
2025-11-10 03:25:00,55.09,3.325,0.3,normal
2025-11-10 03:25:10,45.21,3.287,0.318,normal
2025-11-10 03:25:20,53.31,3.307,0.32,normal
2025-11-10 03:25:30,50.66,3.253,0.327,normal
2025-11-10 03:25:40,62.85,3.331,0.284,normal
2025-11-10 03:25:50,63.7,3.318,0.274,normal
2025-11-10 03:26:00,55.22,3.348,0.274,normal
2025-11-10 03:26:10,49.89,3.298,0.327,normal
2025-11-10 03:26:20,82.02,3.02,0.287,anomal
2025-11-10 03:26:30,56.83,3.301,0.321,normal
2025-11-10 03:26:40,54.56,3.256,0.305,normal
2025-11-10 03:26:50,45.74,3.307,0.324,normal
2025-11-10 03:27:00,47.33,3.273,0.283,normal
2025-11-10 03:27:10,46.36,3.288,0.285,normal
2025-11-10 03:27:20,62.28,3.291,0.276,normal
2025-11-10 03:27:30,48.03,3.348,0.281,normal
2025-11-10 03:27:40,49.49,3.305,0.293,normal
2025-11-10 03:27:50,53.82,3.272,0.255,normal
2025-11-10 03:28:00,47.36,3.33,0.318,normal
2025-11-10 03:28:10,57.36,3.304,0.295,normal
2025-11-10 03:28:20,53.05,3.258,0.29,normal
2025-11-10 03:28:30,50.56,3.257,0.288,normal
2025-11-10 03:28:40,62.94,3.257,0.318,normal
2025-11-10 03:28:50,50.94,3.333,0.265,normal
2025-11-10 03:29:00,85.4,3.208,0.249,anomal
2025-11-10 03:29:10,57.37,3.27,0.324,normal
2025-11-10 03:29:20,53.14,3.309,0.289,normal
2025-11-10 03:29:30,59.02,3.318,0.256,normal
2025-11-10 03:29:40,60.13,3.264,0.321,normal
2025-11-10 03:29:50,56.8,3.334,0.346,normal
2025-11-10 03:30:00,82.58,3.111,0.234,anomal
2025-11-10 03:30:10,47.88,3.34,0.338,normal
2025-11-10 03:30:20,57.32,3.302,0.303,normal
2025-11-10 03:30:30,52.95,3.347,0.28,normal
2025-11-10 03:30:40,57.56,3.265,0.306,normal
2025-11-10 03:30:50,52.29,3.284,0.299,normal
2025-11-10 03:31:00,61.3,3.297,0.347,normal
2025-11-10 03:31:10,56.49,3.279,0.334,normal
2025-11-10 03:31:20,51.05,3.333,0.318,normal
2025-11-10 03:31:30,50.57,3.294,0.336,normal
2025-11-10 03:31:40,53.42,3.346,0.334,normal
2025-11-10 03:31:50,51.43,3.295,0.295,normal
2025-11-10 03:32:00,55.38,3.32,0.254,normal
2025-11-10 03:32:10,62.98,3.26,0.321,normal
2025-11-10 03:32:20,62.05,3.293,0.319,normal
2025-11-10 03:32:30,51.66,3.336,0.267,normal
2025-11-10 03:32:40,62.53,3.328,0.338,normal
2025-11-10 03:32:50,59.52,3.304,0.315,normal
2025-11-10 03:33:00,45.88,3.299,0.266,normal
2025-11-10 03:33:10,60.47,3.321,0.284,normal
2025-11-10 03:33:20,64.28,3.349,0.305,normal
2025-11-10 03:33:30,50.17,3.338,0.323,normal
2025-11-10 03:33:40,56.91,3.337,0.331,normal
2025-11-10 03:33:50,57.42,3.296,0.264,normal
2025-11-10 03:34:00,86.2,3.143,0.426,anomal
2025-11-10 03:34:10,45.4,3.318,0.277,normal
2025-11-10 03:34:20,53.46,3.306,0.324,normal
2025-11-10 03:34:30,50.61,3.338,0.324,normal
2025-11-10 03:34:40,59.28,3.33,0.34,normal
2025-11-10 03:34:50,63.95,3.33,0.329,normal
2025-11-10 03:35:00,49.37,3.298,0.326,normal
2025-11-10 03:35:10,53.5,3.259,0.347,normal
2025-11-10 03:35:20,81.38,3.095,0.27,anomal
2025-11-10 03:35:30,52.27,3.3,0.322,normal
2025-11-10 03:35:40,57.58,3.277,0.303,normal
2025-11-10 03:35:50,56.86,3.344,0.261,normal
2025-11-10 03:36:00,48.5,3.32,0.264,normal
2025-11-10 03:36:10,81.56,3.112,0.473,anomal
2025-11-10 03:36:20,46.5,3.322,0.314,normal
2025-11-10 03:36:30,48.24,3.301,0.256,normal
2025-11-10 03:36:40,53.28,3.257,0.313,normal
2025-11-10 03:36:50,47.76,3.254,0.315,normal
2025-11-10 03:37:00,51.95,3.297,0.293,normal
2025-11-10 03:37:10,48.05,3.274,0.326,normal
2025-11-10 03:37:20,50.62,3.338,0.316,normal
2025-11-10 03:37:30,82.34,3.424,0.425,anomal
2025-11-10 03:37:40,51.55,3.316,0.319,normal
2025-11-10 03:37:50,51.82,3.308,0.295,normal
2025-11-10 03:38:00,54.95,3.347,0.319,normal
2025-11-10 03:38:10,47.77,3.338,0.333,normal
2025-11-10 03:38:20,59.82,3.334,0.273,normal
2025-11-10 03:38:30,52.72,3.272,0.269,normal
2025-11-10 03:38:40,80.59,2.97,0.492,anomal
2025-11-10 03:38:50,52.48,3.291,0.301,normal
2025-11-10 03:39:00,55.78,3.308,0.256,normal
2025-11-10 03:39:10,87.3,2.986,0.21,anomal
2025-11-10 03:39:20,54.78,3.278,0.347,normal
2025-11-10 03:39:30,46.21,3.342,0.334,normal
2025-11-10 03:39:40,59.48,3.269,0.306,normal
2025-11-10 03:39:50,55.82,3.292,0.28,normal
2025-11-10 03:40:00,59.83,3.279,0.27,normal
2025-11-10 03:40:10,46.29,3.265,0.346,normal
2025-11-10 03:40:20,47.5,3.338,0.343,normal
2025-11-10 03:40:30,85.56,3.253,0.385,anomal
2025-11-10 03:40:40,62.91,3.326,0.34,normal
2025-11-10 03:40:50,52.81,3.349,0.254,normal
2025-11-10 03:41:00,61.14,3.26,0.309,normal
2025-11-10 03:41:10,46.84,3.287,0.316,normal
2025-11-10 03:41:20,51.26,3.337,0.291,normal
2025-11-10 03:41:30,54.87,3.324,0.314,normal
2025-11-10 03:41:40,47.02,3.321,0.33,normal
2025-11-10 03:41:50,61.3,3.311,0.349,normal
2025-11-10 03:42:00,58.32,3.317,0.297,normal
2025-11-10 03:42:10,47.82,3.27,0.293,normal
2025-11-10 03:42:20,87.9,3.417,0.372,anomal
2025-11-10 03:42:30,60.42,3.341,0.288,normal
2025-11-10 03:42:40,52.57,3.325,0.264,normal
2025-11-10 03:42:50,49.69,3.265,0.291,normal
2025-11-10 03:43:00,60.36,3.304,0.312,normal
2025-11-10 03:43:10,63.22,3.322,0.3,normal
2025-11-10 03:43:20,53.24,3.331,0.316,normal
2025-11-10 03:43:30,45.12,3.296,0.305,normal
2025-11-10 03:43:40,61.53,3.274,0.284,normal
2025-11-10 03:43:50,57.06,3.257,0.254,normal
2025-11-10 03:44:00,49.36,3.307,0.32,normal
2025-11-10 03:44:10,59.36,3.297,0.252,normal
2025-11-10 03:44:20,63.35,3.323,0.285,normal
2025-11-10 03:44:30,49.09,3.282,0.301,normal
2025-11-10 03:44:40,58.15,3.275,0.339,normal
2025-11-10 03:44:50,58.17,3.268,0.3,normal
2025-11-10 03:45:00,45.77,3.267,0.347,normal
2025-11-10 03:45:10,83.21,2.946,0.509,anomal
2025-11-10 03:45:20,52.64,3.269,0.35,normal
2025-11-10 03:45:30,63.14,3.257,0.304,normal
2025-11-10 03:45:40,62.51,3.257,0.336,normal
2025-11-10 03:45:50,50.21,3.338,0.333,normal
2025-11-10 03:46:00,80.34,3.049,0.287,anomal
2025-11-10 03:46:10,53.47,3.3,0.251,normal
2025-11-10 03:46:20,47.69,3.273,0.28,normal
2025-11-10 03:46:30,55.38,3.259,0.285,normal
2025-11-10 03:46:40,64.87,3.324,0.251,normal
2025-11-10 03:46:50,63.75,3.345,0.261,normal
2025-11-10 03:47:00,62.05,3.34,0.305,normal
2025-11-10 03:47:10,59.07,3.308,0.27,normal
2025-11-10 03:47:20,63.43,3.304,0.288,normal
2025-11-10 03:47:30,54.34,3.289,0.301,normal
2025-11-10 03:47:40,48.29,3.333,0.271,normal
2025-11-10 03:47:50,63.12,3.299,0.253,normal
2025-11-10 03:48:00,50.12,3.253,0.256,normal
2025-11-10 03:48:10,61.59,3.342,0.282,normal
2025-11-10 03:48:20,55.73,3.317,0.254,normal
2025-11-10 03:48:30,56.03,3.31,0.267,normal
2025-11-10 03:48:40,54.9,3.273,0.325,normal
2025-11-10 03:48:50,54.25,3.331,0.302,normal
2025-11-10 03:49:00,47.81,3.284,0.261,normal
2025-11-10 03:49:10,50.24,3.309,0.309,normal
2025-11-10 03:49:20,63.68,3.298,0.323,normal
2025-11-10 03:49:30,63.9,3.294,0.336,normal
2025-11-10 03:49:40,50.18,3.256,0.311,normal
2025-11-10 03:49:50,59.21,3.292,0.326,normal
2025-11-10 03:50:00,61.61,3.288,0.272,normal
2025-11-10 03:50:10,55.13,3.292,0.34,normal
2025-11-10 03:50:20,48.08,3.298,0.343,normal
2025-11-10 03:50:30,56.34,3.341,0.288,normal
2025-11-10 03:50:40,48.0,3.253,0.282,normal
2025-11-10 03:50:50,48.28,3.277,0.333,normal
2025-11-10 03:51:00,46.19,3.279,0.32,normal
2025-11-10 03:51:10,89.51,3.238,0.532,anomal
2025-11-10 03:51:20,62.1,3.259,0.275,normal
2025-11-10 03:51:30,58.43,3.273,0.261,normal
2025-11-10 03:51:40,89.62,3.38,0.416,anomal
2025-11-10 03:51:50,57.62,3.27,0.251,normal
2025-11-10 03:52:00,54.03,3.28,0.329,normal
2025-11-10 03:52:10,54.67,3.34,0.349,normal
2025-11-10 03:52:20,88.23,2.952,0.33,anomal
2025-11-10 03:52:30,45.08,3.267,0.334,normal
2025-11-10 03:52:40,62.94,3.334,0.333,normal
2025-11-10 03:52:50,45.06,3.294,0.301,normal
2025-11-10 03:53:00,56.37,3.345,0.329,normal
2025-11-10 03:53:10,60.93,3.286,0.25,normal
2025-11-10 03:53:20,81.43,3.077,0.164,anomal
2025-11-10 03:53:30,86.68,3.047,0.485,anomal
2025-11-10 03:53:40,56.67,3.264,0.272,normal
2025-11-10 03:53:50,55.85,3.303,0.344,normal
2025-11-10 03:54:00,57.29,3.304,0.334,normal
2025-11-10 03:54:10,64.39,3.277,0.299,normal
2025-11-10 03:54:20,55.09,3.334,0.309,normal
2025-11-10 03:54:30,47.28,3.275,0.315,normal
2025-11-10 03:54:40,61.79,3.3,0.304,normal
2025-11-10 03:54:50,49.76,3.337,0.28,normal
2025-11-10 03:55:00,62.06,3.3,0.345,normal
2025-11-10 03:55:10,45.35,3.262,0.319,normal
2025-11-10 03:55:20,89.8,3.284,0.539,anomal
2025-11-10 03:55:30,84.49,3.416,0.202,anomal
2025-11-10 03:55:40,51.02,3.312,0.277,normal
2025-11-10 03:55:50,50.18,3.273,0.273,normal
2025-11-10 03:56:00,52.53,3.26,0.255,normal
2025-11-10 03:56:10,61.68,3.341,0.334,normal
2025-11-10 03:56:20,46.97,3.311,0.339,normal
2025-11-10 03:56:30,51.07,3.3,0.264,normal
2025-11-10 03:56:40,53.35,3.337,0.336,normal
2025-11-10 03:56:50,82.81,3.202,0.467,anomal
2025-11-10 03:57:00,63.45,3.311,0.338,normal
2025-11-10 03:57:10,56.67,3.339,0.285,normal
2025-11-10 03:57:20,64.9,3.274,0.309,normal
2025-11-10 03:57:30,60.41,3.315,0.345,normal
2025-11-10 03:57:40,56.13,3.261,0.331,normal
2025-11-10 03:57:50,53.18,3.35,0.278,normal
2025-11-10 03:58:00,52.08,3.268,0.332,normal
2025-11-10 03:58:10,49.67,3.325,0.285,normal
2025-11-10 03:58:20,63.71,3.294,0.347,normal
2025-11-10 03:58:30,54.03,3.285,0.284,normal
2025-11-10 03:58:40,55.51,3.314,0.293,normal
2025-11-10 03:58:50,62.29,3.339,0.33,normal
2025-11-10 03:59:00,48.33,3.347,0.315,normal
2025-11-10 03:59:10,45.4,3.292,0.34,normal
2025-11-10 03:59:20,63.18,3.319,0.281,normal
2025-11-10 03:59:30,47.38,3.326,0.28,normal
2025-11-10 03:59:40,54.23,3.344,0.3,normal
2025-11-10 03:59:50,58.17,3.295,0.313,normal
2025-11-10 04:00:00,49.05,3.294,0.272,normal
2025-11-10 04:00:10,53.63,3.324,0.305,normal
2025-11-10 04:00:20,50.74,3.308,0.3,normal
2025-11-10 04:00:30,62.01,3.297,0.324,normal
2025-11-10 04:00:40,58.3,3.324,0.333,normal
2025-11-10 04:00:50,46.53,3.346,0.319,normal
2025-11-10 04:01:00,62.93,3.325,0.307,normal
2025-11-10 04:01:10,54.08,3.332,0.254,normal
2025-11-10 04:01:20,45.78,3.252,0.303,normal
2025-11-10 04:01:30,58.37,3.342,0.292,normal
2025-11-10 04:01:40,58.84,3.314,0.302,normal
2025-11-10 04:01:50,63.65,3.33,0.288,normal
2025-11-10 04:02:00,51.02,3.277,0.272,normal
2025-11-10 04:02:10,45.7,3.316,0.311,normal
2025-11-10 04:02:20,84.71,3.115,0.334,anomal
2025-11-10 04:02:30,87.27,3.382,0.349,anomal
2025-11-10 04:02:40,47.12,3.274,0.278,normal
2025-11-10 04:02:50,58.19,3.262,0.256,normal
2025-11-10 04:03:00,45.19,3.285,0.323,normal
2025-11-10 04:03:10,45.52,3.31,0.332,normal
2025-11-10 04:03:20,88.97,3.422,0.443,anomal
2025-11-10 04:03:30,58.75,3.29,0.307,normal
2025-11-10 04:03:40,56.93,3.323,0.28,normal
2025-11-10 04:03:50,81.44,3.395,0.416,anomal
2025-11-10 04:04:00,59.06,3.258,0.309,normal
2025-11-10 04:04:10,50.74,3.262,0.305,normal
2025-11-10 04:04:20,64.36,3.267,0.34,normal
2025-11-10 04:04:30,59.39,3.319,0.278,normal
2025-11-10 04:04:40,82.41,3.11,0.402,anomal
2025-11-10 04:04:50,45.43,3.316,0.306,normal
2025-11-10 04:05:00,54.71,3.34,0.296,normal
2025-11-10 04:05:10,64.49,3.26,0.342,normal
2025-11-10 04:05:20,82.08,3.017,0.203,anomal
2025-11-10 04:05:30,52.78,3.334,0.292,normal
2025-11-10 04:05:40,62.0,3.349,0.311,normal
2025-11-10 04:05:50,62.29,3.304,0.343,normal
2025-11-10 04:06:00,46.28,3.275,0.333,normal
2025-11-10 04:06:10,45.54,3.347,0.318,normal
2025-11-10 04:06:20,80.02,3.348,0.239,anomal
2025-11-10 04:06:30,55.83,3.34,0.271,normal
2025-11-10 04:06:40,53.85,3.332,0.287,normal
2025-11-10 04:06:50,64.56,3.257,0.256,normal
2025-11-10 04:07:00,63.83,3.291,0.304,normal
2025-11-10 04:07:10,48.13,3.254,0.32,normal
2025-11-10 04:07:20,59.61,3.342,0.276,normal
2025-11-10 04:07:30,85.8,2.984,0.32,anomal
2025-11-10 04:07:40,49.91,3.31,0.319,normal
2025-11-10 04:07:50,46.45,3.333,0.282,normal
2025-11-10 04:08:00,60.78,3.32,0.349,normal
2025-11-10 04:08:10,46.61,3.336,0.337,normal
2025-11-10 04:08:20,54.18,3.319,0.25,normal
2025-11-10 04:08:30,52.81,3.289,0.309,normal
2025-11-10 04:08:40,47.22,3.265,0.281,normal
2025-11-10 04:08:50,50.14,3.269,0.318,normal
2025-11-10 04:09:00,64.55,3.323,0.341,normal
2025-11-10 04:09:10,56.73,3.295,0.332,normal
2025-11-10 04:09:20,60.14,3.303,0.348,normal
2025-11-10 04:09:30,62.97,3.327,0.336,normal
2025-11-10 04:09:40,48.63,3.252,0.255,normal
2025-11-10 04:09:50,51.81,3.331,0.349,normal
2025-11-10 04:10:00,51.19,3.283,0.323,normal
2025-11-10 04:10:10,87.48,3.396,0.464,anomal
2025-11-10 04:10:20,85.89,3.158,0.236,anomal
2025-11-10 04:10:30,57.35,3.253,0.276,normal
2025-11-10 04:10:40,61.73,3.307,0.271,normal
2025-11-10 04:10:50,55.41,3.31,0.251,normal
2025-11-10 04:11:00,48.73,3.303,0.301,normal
2025-11-10 04:11:10,63.17,3.305,0.323,normal
2025-11-10 04:11:20,86.97,3.056,0.475,anomal
2025-11-10 04:11:30,50.47,3.286,0.289,normal
2025-11-10 04:11:40,56.83,3.276,0.28,normal
2025-11-10 04:11:50,64.04,3.336,0.332,normal
2025-11-10 04:12:00,52.08,3.348,0.293,normal
2025-11-10 04:12:10,50.17,3.278,0.28,normal
2025-11-10 04:12:20,60.65,3.303,0.269,normal
2025-11-10 04:12:30,59.54,3.286,0.322,normal
2025-11-10 04:12:40,48.58,3.285,0.345,normal
2025-11-10 04:12:50,81.55,3.153,0.463,anomal
2025-11-10 04:13:00,55.84,3.343,0.31,normal
2025-11-10 04:13:10,52.31,3.324,0.3,normal
2025-11-10 04:13:20,80.5,3.193,0.549,anomal
2025-11-10 04:13:30,62.06,3.341,0.318,normal
2025-11-10 04:13:40,60.45,3.305,0.274,normal
2025-11-10 04:13:50,56.81,3.34,0.33,normal
2025-11-10 04:14:00,58.8,3.32,0.334,normal
2025-11-10 04:14:10,58.85,3.285,0.312,normal
2025-11-10 04:14:20,50.72,3.328,0.317,normal
2025-11-10 04:14:30,63.64,3.31,0.28,normal
2025-11-10 04:14:40,56.13,3.277,0.294,normal
2025-11-10 04:14:50,53.86,3.267,0.289,normal
2025-11-10 04:15:00,47.59,3.296,0.349,normal
2025-11-10 04:15:10,57.33,3.327,0.281,normal
2025-11-10 04:15:20,48.69,3.27,0.339,normal
2025-11-10 04:15:30,89.9,3.089,0.453,anomal
2025-11-10 04:15:40,47.04,3.301,0.26,normal
2025-11-10 04:15:50,64.05,3.284,0.347,normal
2025-11-10 04:16:00,63.71,3.325,0.306,normal
2025-11-10 04:16:10,82.78,2.945,0.452,anomal
2025-11-10 04:16:20,63.31,3.31,0.27,normal
2025-11-10 04:16:30,45.02,3.254,0.284,normal
2025-11-10 04:16:40,64.27,3.27,0.252,normal
2025-11-10 04:16:50,88.07,3.234,0.277,anomal
2025-11-10 04:17:00,63.29,3.34,0.337,normal
2025-11-10 04:17:10,62.12,3.343,0.264,normal
2025-11-10 04:17:20,63.37,3.342,0.283,normal
2025-11-10 04:17:30,56.3,3.275,0.326,normal
2025-11-10 04:17:40,57.0,3.252,0.339,normal
2025-11-10 04:17:50,87.62,2.916,0.278,anomal
2025-11-10 04:18:00,47.25,3.257,0.268,normal
2025-11-10 04:18:10,53.53,3.274,0.305,normal
2025-11-10 04:18:20,61.32,3.255,0.337,normal
2025-11-10 04:18:30,52.91,3.267,0.324,normal
2025-11-10 04:18:40,55.31,3.287,0.332,normal
2025-11-10 04:18:50,52.96,3.319,0.336,normal
2025-11-10 04:19:00,54.87,3.316,0.313,normal
2025-11-10 04:19:10,52.78,3.342,0.312,normal
2025-11-10 04:19:20,49.53,3.33,0.262,normal
2025-11-10 04:19:30,49.74,3.251,0.268,normal
2025-11-10 04:19:40,56.08,3.274,0.255,normal
2025-11-10 04:19:50,50.94,3.289,0.32,normal
2025-11-10 04:20:00,59.05,3.326,0.305,normal
2025-11-10 04:20:10,55.32,3.296,0.319,normal
2025-11-10 04:20:20,51.65,3.329,0.293,normal
2025-11-10 04:20:30,62.11,3.263,0.347,normal
2025-11-10 04:20:40,60.03,3.335,0.318,normal
2025-11-10 04:20:50,48.94,3.3,0.337,normal
2025-11-10 04:21:00,46.96,3.283,0.319,normal
2025-11-10 04:21:10,53.13,3.318,0.251,normal
2025-11-10 04:21:20,58.18,3.275,0.252,normal
2025-11-10 04:21:30,48.62,3.345,0.337,normal
2025-11-10 04:21:40,48.4,3.296,0.307,normal
2025-11-10 04:21:50,48.32,3.341,0.346,normal
2025-11-10 04:22:00,52.98,3.287,0.262,normal
2025-11-10 04:22:10,60.27,3.263,0.286,normal
2025-11-10 04:22:20,57.75,3.292,0.282,normal
2025-11-10 04:22:30,64.6,3.335,0.317,normal
2025-11-10 04:22:40,84.63,3.025,0.306,anomal
2025-11-10 04:22:50,45.74,3.278,0.257,normal
2025-11-10 04:23:00,57.24,3.283,0.344,normal
2025-11-10 04:23:10,64.45,3.311,0.349,normal
2025-11-10 04:23:20,47.77,3.329,0.289,normal
2025-11-10 04:23:30,62.59,3.266,0.292,normal
