timestamp,TEMP_PDU,BUS_VOLTAGE,LOAD_CURRENT,label
2025-11-10 03:05:00,53.89,29.46,3.96,normal
2025-11-10 03:05:10,67.02,28.43,2.16,normal
2025-11-10 03:05:20,59.89,28.05,1.88,normal
2025-11-10 03:05:30,64.89,29.82,4.86,normal
2025-11-10 03:05:40,53.57,28.65,4.68,normal
2025-11-10 03:05:50,45.88,29.04,3.59,normal
2025-11-10 03:06:00,54.36,28.37,4.17,normal
2025-11-10 03:06:10,57.35,29.86,1.83,normal
2025-11-10 03:06:20,61.35,28.83,3.7,normal
2025-11-10 03:06:30,49.58,29.23,2.07,normal
2025-11-10 03:06:40,63.6,29.95,1.28,normal
2025-11-10 03:06:50,53.56,29.39,4.17,normal
2025-11-10 03:07:00,65.13,29.59,1.19,normal
2025-11-10 03:07:10,53.2,29.18,1.89,normal
2025-11-10 03:07:20,60.13,29.92,4.28,normal
2025-11-10 03:07:30,50.8,28.91,3.16,normal
2025-11-10 03:07:40,57.94,28.2,3.77,normal
2025-11-10 03:07:50,97.51,32.52,7.33,anomal
2025-11-10 03:08:00,64.31,28.47,3.71,normal
2025-11-10 03:08:10,67.5,29.94,4.55,normal
2025-11-10 03:08:20,50.33,29.89,1.67,normal
2025-11-10 03:08:30,96.94,32.68,4.64,anomal
2025-11-10 03:08:40,67.22,28.21,3.61,normal
2025-11-10 03:08:50,64.4,29.82,2.06,normal
2025-11-10 03:09:00,64.19,28.4,3.28,normal
2025-11-10 03:09:10,62.67,28.44,4.13,normal
2025-11-10 03:09:20,69.48,29.32,4.73,normal
2025-11-10 03:09:30,43.87,28.23,2.87,normal
2025-11-10 03:09:40,62.98,29.29,1.22,normal
2025-11-10 03:09:50,45.55,28.69,3.32,normal
2025-11-10 03:10:00,50.23,29.24,3.22,normal
2025-11-10 03:10:10,63.47,29.24,4.47,normal
2025-11-10 03:10:20,60.57,29.36,3.04,normal
2025-11-10 03:10:30,67.1,29.21,1.83,normal
2025-11-10 03:10:40,49.53,28.16,2.1,normal
2025-11-10 03:10:50,47.07,28.03,1.83,normal
2025-11-10 03:11:00,60.03,28.39,1.87,normal
2025-11-10 03:11:10,48.3,28.61,4.03,normal
2025-11-10 03:11:20,57.3,29.35,3.57,normal
2025-11-10 03:11:30,48.92,28.72,3.31,normal
2025-11-10 03:11:40,45.59,29.77,3.78,normal
2025-11-10 03:11:50,48.74,28.38,1.72,normal
2025-11-10 03:12:00,49.48,28.85,2.1,normal
2025-11-10 03:12:10,99.4,29.51,3.48,anomal
2025-11-10 03:12:20,48.9,28.53,4.66,normal
2025-11-10 03:12:30,54.61,28.98,4.37,normal
2025-11-10 03:12:40,53.72,28.46,3.93,normal
2025-11-10 03:12:50,65.31,29.29,4.23,normal
2025-11-10 03:13:00,63.04,29.99,2.5,normal
2025-11-10 03:13:10,62.16,28.05,2.7,normal
2025-11-10 03:13:20,50.11,28.29,2.28,normal
2025-11-10 03:13:30,40.95,29.23,1.23,normal
2025-11-10 03:13:40,67.82,28.38,3.01,normal
2025-11-10 03:13:50,99.79,27.48,0.63,anomal
2025-11-10 03:14:00,61.86,28.42,2.11,normal
2025-11-10 03:14:10,61.85,28.36,3.0,normal
2025-11-10 03:14:20,90.49,27.43,6.66,anomal
2025-11-10 03:14:30,49.16,28.93,3.82,normal
2025-11-10 03:14:40,41.62,29.41,3.13,normal
2025-11-10 03:14:50,46.31,28.77,3.72,normal
2025-11-10 03:15:00,99.39,30.28,7.17,anomal
2025-11-10 03:15:10,64.59,29.95,4.51,normal
2025-11-10 03:15:20,97.23,30.19,6.95,anomal
2025-11-10 03:15:30,91.63,27.48,1.62,anomal
2025-11-10 03:15:40,67.11,28.82,2.84,normal
2025-11-10 03:15:50,40.25,29.46,4.9,normal
2025-11-10 03:16:00,47.68,28.84,3.51,normal
2025-11-10 03:16:10,92.79,31.49,3.66,anomal
2025-11-10 03:16:20,53.26,28.52,3.92,normal
2025-11-10 03:16:30,58.65,28.67,2.68,normal
2025-11-10 03:16:40,51.85,29.72,4.51,normal
2025-11-10 03:16:50,44.26,28.16,1.13,normal
2025-11-10 03:17:00,68.32,29.1,4.91,normal
2025-11-10 03:17:10,48.57,28.94,3.48,normal
2025-11-10 03:17:20,57.75,28.53,2.43,normal
2025-11-10 03:17:30,98.08,28.44,4.18,anomal
2025-11-10 03:17:40,56.99,29.83,2.26,normal
2025-11-10 03:17:50,59.69,28.06,4.69,normal
2025-11-10 03:18:00,41.9,28.48,2.83,normal
2025-11-10 03:18:10,67.12,29.85,3.78,normal
2025-11-10 03:18:20,54.87,28.98,4.3,normal
2025-11-10 03:18:30,45.2,29.95,1.59,normal
2025-11-10 03:18:40,56.57,29.74,3.25,normal
2025-11-10 03:18:50,62.27,29.94,3.9,normal
2025-11-10 03:19:00,48.14,28.28,3.88,normal
2025-11-10 03:19:10,68.07,29.32,3.51,normal
2025-11-10 03:19:20,93.45,27.88,3.38,anomal
2025-11-10 03:19:30,97.09,29.65,5.6,anomal
2025-11-10 03:19:40,56.8,28.71,4.25,normal
2025-11-10 03:19:50,48.57,28.12,1.78,normal
2025-11-10 03:20:00,93.75,29.13,1.15,anomal
2025-11-10 03:20:10,48.95,28.63,4.66,normal
2025-11-10 03:20:20,59.39,28.5,1.6,normal
2025-11-10 03:20:30,51.5,28.43,1.14,normal
2025-11-10 03:20:40,62.36,28.03,2.44,normal
2025-11-10 03:20:50,41.23,29.7,2.38,normal
2025-11-10 03:21:00,90.32,28.24,4.52,anomal
2025-11-10 03:21:10,56.24,28.58,1.28,normal
2025-11-10 03:21:20,55.95,28.72,4.98,normal
2025-11-10 03:21:30,61.72,28.9,4.4,normal
2025-11-10 03:21:40,45.33,29.43,3.78,normal
2025-11-10 03:21:50,61.65,29.42,2.43,normal
2025-11-10 03:22:00,60.35,29.95,2.77,normal
2025-11-10 03:22:10,64.0,29.53,3.99,normal
2025-11-10 03:22:20,44.79,28.26,2.77,normal
2025-11-10 03:22:30,47.78,28.51,3.44,normal
2025-11-10 03:22:40,66.49,29.21,3.83,normal
2025-11-10 03:22:50,44.46,28.19,1.46,normal
2025-11-10 03:23:00,56.12,29.35,2.27,normal
2025-11-10 03:23:10,43.89,28.06,4.65,normal
2025-11-10 03:23:20,40.74,29.48,3.92,normal
2025-11-10 03:23:30,53.29,29.59,4.75,normal
2025-11-10 03:23:40,95.74,28.73,0.99,anomal
2025-11-10 03:23:50,68.72,29.1,4.96,normal
2025-11-10 03:24:00,50.59,28.51,3.05,normal
2025-11-10 03:24:10,44.35,28.34,1.57,normal
2025-11-10 03:24:20,61.75,29.59,4.32,normal
2025-11-10 03:24:30,59.02,29.72,2.37,normal
2025-11-10 03:24:40,48.15,29.1,3.43,normal
2025-11-10 03:24:50,43.27,29.64,2.78,normal
2025-11-10 03:25:00,46.41,28.3,4.12,normal
2025-11-10 03:25:10,94.53,32.49,3.56,anomal
2025-11-10 03:25:20,41.3,29.57,4.82,normal
2025-11-10 03:25:30,47.43,29.21,1.11,normal
2025-11-10 03:25:40,68.35,28.96,2.25,normal
2025-11-10 03:25:50,59.95,28.98,4.46,normal
2025-11-10 03:26:00,62.72,29.87,4.05,normal
2025-11-10 03:26:10,47.04,28.71,2.21,normal
2025-11-10 03:26:20,53.04,29.93,1.62,normal
2025-11-10 03:26:30,66.44,29.77,1.29,normal
2025-11-10 03:26:40,56.06,29.11,2.95,normal
2025-11-10 03:26:50,63.66,29.03,2.88,normal
2025-11-10 03:27:00,69.41,28.4,1.89,normal
2025-11-10 03:27:10,66.19,29.65,4.56,normal
2025-11-10 03:27:20,64.33,28.22,3.49,normal
2025-11-10 03:27:30,67.28,28.07,3.46,normal
2025-11-10 03:27:40,53.05,28.12,4.91,normal
2025-11-10 03:27:50,57.98,29.96,2.0,normal
2025-11-10 03:28:00,44.1,29.26,1.69,normal
2025-11-10 03:28:10,53.67,29.86,2.69,normal
2025-11-10 03:28:20,45.62,28.64,2.59,normal
2025-11-10 03:28:30,57.08,29.93,4.86,normal
2025-11-10 03:28:40,98.55,31.78,7.0,anomal
2025-11-10 03:28:50,91.2,28.35,5.97,anomal
2025-11-10 03:29:00,97.83,32.71,1.36,anomal
2025-11-10 03:29:10,90.2,31.37,6.29,anomal
2025-11-10 03:29:20,50.88,28.91,1.32,normal
2025-11-10 03:29:30,42.91,29.34,1.22,normal
2025-11-10 03:29:40,97.15,29.13,2.46,anomal
2025-11-10 03:29:50,95.46,30.07,6.39,anomal
2025-11-10 03:30:00,51.92,29.07,4.3,normal
2025-11-10 03:30:10,51.31,29.6,2.11,normal
2025-11-10 03:30:20,48.87,28.34,4.65,normal
2025-11-10 03:30:30,61.9,28.85,3.83,normal
2025-11-10 03:30:40,63.08,28.26,4.08,normal
2025-11-10 03:30:50,43.11,28.51,4.41,normal
2025-11-10 03:31:00,48.48,29.74,4.34,normal
2025-11-10 03:31:10,40.67,28.32,1.44,normal
2025-11-10 03:31:20,54.89,28.28,4.96,normal
2025-11-10 03:31:30,63.32,29.0,3.47,normal
2025-11-10 03:31:40,45.28,29.63,3.36,normal
2025-11-10 03:31:50,97.28,25.24,7.28,anomal
2025-11-10 03:32:00,53.39,28.46,2.62,normal
2025-11-10 03:32:10,57.16,29.67,4.28,normal
2025-11-10 03:32:20,51.06,29.97,3.7,normal
2025-11-10 03:32:30,54.08,28.56,3.76,normal
2025-11-10 03:32:40,43.18,29.6,4.38,normal
2025-11-10 03:32:50,47.37,29.94,2.54,normal
2025-11-10 03:33:00,54.46,28.65,1.39,normal
2025-11-10 03:33:10,66.44,29.04,3.9,normal
2025-11-10 03:33:20,43.58,29.22,2.88,normal
2025-11-10 03:33:30,51.71,29.87,1.31,normal
2025-11-10 03:33:40,44.05,29.2,1.44,normal
2025-11-10 03:33:50,55.02,28.06,1.53,normal
2025-11-10 03:34:00,60.91,29.63,3.36,normal
2025-11-10 03:34:10,66.89,29.4,3.05,normal
2025-11-10 03:34:20,68.58,28.42,1.6,normal
2025-11-10 03:34:30,45.46,28.47,4.66,normal
2025-11-10 03:34:40,64.35,29.76,1.37,normal
2025-11-10 03:34:50,67.86,29.89,2.29,normal
2025-11-10 03:35:00,43.42,29.27,2.08,normal
2025-11-10 03:35:10,59.01,29.97,4.53,normal
2025-11-10 03:35:20,46.69,29.54,3.0,normal
2025-11-10 03:35:30,48.21,28.81,1.43,normal
2025-11-10 03:35:40,64.29,29.09,4.99,normal
2025-11-10 03:35:50,53.27,29.01,1.8,normal
2025-11-10 03:36:00,63.45,29.87,4.58,normal
2025-11-10 03:36:10,52.35,28.49,2.63,normal
2025-11-10 03:36:20,52.38,29.08,2.24,normal
2025-11-10 03:36:30,62.49,28.33,1.82,normal
2025-11-10 03:36:40,55.94,29.68,1.29,normal
2025-11-10 03:36:50,65.22,29.45,4.63,normal
2025-11-10 03:37:00,90.2,26.25,5.41,anomal
2025-11-10 03:37:10,45.53,28.95,2.95,normal
2025-11-10 03:37:20,65.81,28.2,3.02,normal
2025-11-10 03:37:30,42.31,28.62,4.96,normal
2025-11-10 03:37:40,60.92,28.49,1.94,normal
2025-11-10 03:37:50,64.36,29.15,2.15,normal
2025-11-10 03:38:00,54.15,29.86,2.44,normal
2025-11-10 03:38:10,40.28,29.64,1.85,normal
2025-11-10 03:38:20,51.97,29.8,3.71,normal
2025-11-10 03:38:30,43.92,29.47,2.19,normal
2025-11-10 03:38:40,64.58,29.16,1.64,normal
2025-11-10 03:38:50,44.36,29.25,4.73,normal
2025-11-10 03:39:00,93.73,28.39,5.94,anomal
2025-11-10 03:39:10,56.61,29.25,1.42,normal
2025-11-10 03:39:20,45.55,29.86,4.43,normal
2025-11-10 03:39:30,64.83,28.73,3.01,normal
2025-11-10 03:39:40,49.79,28.27,3.52,normal
2025-11-10 03:39:50,49.3,29.75,1.21,normal
2025-11-10 03:40:00,69.02,28.51,4.59,normal
2025-11-10 03:40:10,98.9,27.76,2.44,anomal
2025-11-10 03:40:20,57.38,29.15,3.52,normal
2025-11-10 03:40:30,63.8,29.05,3.62,normal
2025-11-10 03:40:40,65.38,29.2,1.07,normal
2025-11-10 03:40:50,93.99,32.64,4.36,anomal
2025-11-10 03:41:00,63.35,29.03,3.64,normal
2025-11-10 03:41:10,44.26,29.41,4.79,normal
2025-11-10 03:41:20,99.15,28.23,7.2,anomal
2025-11-10 03:41:30,44.34,28.23,4.34,normal
2025-11-10 03:41:40,43.28,28.27,1.84,normal
2025-11-10 03:41:50,43.42,28.33,4.12,normal
2025-11-10 03:42:00,41.29,28.02,3.86,normal
2025-11-10 03:42:10,51.53,29.41,1.15,normal
2025-11-10 03:42:20,44.01,29.84,2.4,normal
2025-11-10 03:42:30,50.64,29.18,2.74,normal
2025-11-10 03:42:40,65.56,28.01,2.57,normal
2025-11-10 03:42:50,90.56,28.49,4.06,anomal
2025-11-10 03:43:00,95.51,29.26,3.24,anomal
2025-11-10 03:43:10,91.83,25.12,7.76,anomal
2025-11-10 03:43:20,40.93,28.68,4.23,normal
2025-11-10 03:43:30,55.02,29.7,2.02,normal
2025-11-10 03:43:40,58.17,28.42,3.02,normal
2025-11-10 03:43:50,69.01,28.67,3.9,normal
2025-11-10 03:44:00,55.44,28.21,2.19,normal
2025-11-10 03:44:10,55.99,28.07,4.82,normal
2025-11-10 03:44:20,97.98,31.63,7.12,anomal
2025-11-10 03:44:30,91.24,28.6,7.21,anomal
2025-11-10 03:44:40,92.18,27.13,6.68,anomal
2025-11-10 03:44:50,48.88,28.83,1.96,normal
2025-11-10 03:45:00,61.81,28.76,1.3,normal
2025-11-10 03:45:10,57.52,29.42,1.55,normal
2025-11-10 03:45:20,59.49,28.38,1.33,normal
2025-11-10 03:45:30,67.99,28.69,4.03,normal
2025-11-10 03:45:40,97.46,27.88,2.99,anomal
2025-11-10 03:45:50,57.37,28.17,4.77,normal
2025-11-10 03:46:00,64.38,28.52,2.41,normal
2025-11-10 03:46:10,58.98,29.77,4.61,normal
2025-11-10 03:46:20,97.76,26.97,2.44,anomal
2025-11-10 03:46:30,94.06,26.03,2.91,anomal
2025-11-10 03:46:40,63.19,29.02,4.83,normal
2025-11-10 03:46:50,42.56,29.47,3.47,normal
2025-11-10 03:47:00,67.1,28.21,2.96,normal
2025-11-10 03:47:10,42.28,29.9,1.92,normal
2025-11-10 03:47:20,45.29,28.29,1.61,normal
2025-11-10 03:47:30,62.68,28.39,4.77,normal
2025-11-10 03:47:40,47.94,29.21,4.46,normal
2025-11-10 03:47:50,62.24,28.54,2.1,normal
2025-11-10 03:48:00,62.92,28.76,3.95,normal
2025-11-10 03:48:10,66.78,28.15,1.75,normal
2025-11-10 03:48:20,64.67,28.5,1.44,normal
2025-11-10 03:48:30,68.33,29.6,2.35,normal
2025-11-10 03:48:40,53.23,29.19,3.69,normal
2025-11-10 03:48:50,56.17,28.92,2.23,normal
2025-11-10 03:49:00,94.38,27.6,4.37,anomal
2025-11-10 03:49:10,69.04,28.48,3.06,normal
2025-11-10 03:49:20,59.67,29.68,2.25,normal
2025-11-10 03:49:30,67.62,28.7,2.26,normal
2025-11-10 03:49:40,60.78,29.95,2.32,normal
2025-11-10 03:49:50,48.75,28.14,4.59,normal
2025-11-10 03:50:00,67.01,29.85,2.14,normal
2025-11-10 03:50:10,47.55,29.16,1.46,normal
2025-11-10 03:50:20,96.78,25.27,4.17,anomal
2025-11-10 03:50:30,50.73,28.42,4.13,normal
2025-11-10 03:50:40,56.33,29.52,4.87,normal
2025-11-10 03:50:50,40.15,28.43,4.34,normal
2025-11-10 03:51:00,90.03,27.31,6.52,anomal
2025-11-10 03:51:10,46.4,29.65,3.61,normal
2025-11-10 03:51:20,59.89,28.64,3.32,normal
2025-11-10 03:51:30,63.78,28.77,2.72,normal
2025-11-10 03:51:40,51.63,28.27,3.98,normal
2025-11-10 03:51:50,67.56,29.11,2.69,normal
2025-11-10 03:52:00,57.64,29.08,4.98,normal
2025-11-10 03:52:10,61.12,29.22,4.49,normal
2025-11-10 03:52:20,63.31,29.22,1.75,normal
2025-11-10 03:52:30,59.09,28.88,3.08,normal
2025-11-10 03:52:40,55.09,28.98,4.82,normal
2025-11-10 03:52:50,93.87,32.01,0.86,anomal
2025-11-10 03:53:00,91.09,25.86,4.45,anomal
2025-11-10 03:53:10,45.04,29.67,4.16,normal
2025-11-10 03:53:20,40.06,28.34,4.82,normal
2025-11-10 03:53:30,57.03,29.59,4.4,normal
2025-11-10 03:53:40,69.57,29.99,2.89,normal
2025-11-10 03:53:50,60.72,29.0,4.18,normal
2025-11-10 03:54:00,57.4,28.01,2.65,normal
2025-11-10 03:54:10,98.51,25.38,1.14,anomal
2025-11-10 03:54:20,41.26,28.85,4.18,normal
2025-11-10 03:54:30,61.66,28.91,3.86,normal
2025-11-10 03:54:40,60.18,28.91,2.71,normal
2025-11-10 03:54:50,47.97,28.05,3.75,normal
2025-11-10 03:55:00,52.45,29.84,1.02,normal
2025-11-10 03:55:10,44.09,29.17,1.47,normal
2025-11-10 03:55:20,65.35,28.34,1.08,normal
2025-11-10 03:55:30,49.62,28.14,3.39,normal
2025-11-10 03:55:40,57.87,29.15,2.02,normal
2025-11-10 03:55:50,42.63,29.74,2.28,normal
2025-11-10 03:56:00,64.94,28.01,4.26,normal
2025-11-10 03:56:10,47.26,28.03,1.71,normal
2025-11-10 03:56:20,55.06,28.3,1.77,normal
2025-11-10 03:56:30,59.52,28.62,1.52,normal
2025-11-10 03:56:40,51.13,29.79,1.43,normal
2025-11-10 03:56:50,60.17,28.36,3.49,normal
2025-11-10 03:57:00,94.21,29.07,4.23,anomal
2025-11-10 03:57:10,90.83,30.63,2.2,anomal
2025-11-10 03:57:20,64.83,28.62,1.34,normal
2025-11-10 03:57:30,49.85,29.29,2.99,normal
2025-11-10 03:57:40,40.93,28.08,4.99,normal
2025-11-10 03:57:50,51.22,29.36,1.8,normal
2025-11-10 03:58:00,55.87,28.14,1.3,normal
2025-11-10 03:58:10,47.85,28.03,2.67,normal
2025-11-10 03:58:20,40.18,29.23,4.29,normal
2025-11-10 03:58:30,94.23,26.91,2.18,anomal
2025-11-10 03:58:40,42.45,29.93,2.45,normal
2025-11-10 03:58:50,93.58,31.94,3.56,anomal
2025-11-10 03:59:00,45.45,28.27,3.42,normal
2025-11-10 03:59:10,59.62,29.47,3.35,normal
2025-11-10 03:59:20,62.51,28.76,3.64,normal
2025-11-10 03:59:30,43.81,29.89,1.55,normal
2025-11-10 03:59:40,54.11,28.99,1.01,normal
2025-11-10 03:59:50,58.14,28.09,4.11,normal
2025-11-10 04:00:00,55.48,29.34,2.79,normal
2025-11-10 04:00:10,65.15,28.28,1.0,normal
2025-11-10 04:00:20,60.83,29.95,1.11,normal
2025-11-10 04:00:30,91.81,30.52,7.55,anomal
2025-11-10 04:00:40,53.29,28.23,3.9,normal
2025-11-10 04:00:50,56.58,28.1,1.07,normal
2025-11-10 04:01:00,67.53,28.02,5.0,normal
2025-11-10 04:01:10,60.33,28.07,2.94,normal
2025-11-10 04:01:20,63.13,28.39,1.43,normal
2025-11-10 04:01:30,99.32,29.03,5.17,anomal
2025-11-10 04:01:40,40.17,28.75,2.54,normal
2025-11-10 04:01:50,54.34,28.66,1.66,normal
2025-11-10 04:02:00,68.34,29.07,3.41,normal
2025-11-10 04:02:10,46.81,28.96,4.44,normal
2025-11-10 04:02:20,66.93,28.14,2.27,normal
2025-11-10 04:02:30,40.88,29.71,3.68,normal
2025-11-10 04:02:40,54.42,29.39,4.73,normal
2025-11-10 04:02:50,48.07,29.61,2.69,normal
2025-11-10 04:03:00,55.5,29.23,1.2,normal
2025-11-10 04:03:10,55.22,28.39,2.45,normal
2025-11-10 04:03:20,46.38,29.34,2.7,normal
2025-11-10 04:03:30,53.59,28.79,1.71,normal
2025-11-10 04:03:40,47.59,28.75,3.44,normal
2025-11-10 04:03:50,62.84,29.64,4.8,normal
2025-11-10 04:04:00,60.88,28.51,3.58,normal
2025-11-10 04:04:10,92.5,25.08,3.76,anomal
2025-11-10 04:04:20,43.34,28.97,3.91,normal
2025-11-10 04:04:30,69.14,29.26,3.38,normal
2025-11-10 04:04:40,45.01,28.24,4.27,normal
2025-11-10 04:04:50,59.07,29.43,2.69,normal
2025-11-10 04:05:00,63.7,29.35,3.1,normal
2025-11-10 04:05:10,50.65,28.54,4.43,normal
2025-11-10 04:05:20,48.34,29.45,1.98,normal
2025-11-10 04:05:30,69.68,29.81,1.19,normal
2025-11-10 04:05:40,50.99,29.7,4.83,normal
2025-11-10 04:05:50,93.31,26.55,1.77,anomal
2025-11-10 04:06:00,92.8,28.86,4.48,anomal
2025-11-10 04:06:10,98.89,29.86,1.45,anomal
2025-11-10 04:06:20,40.76,29.55,4.14,normal
2025-11-10 04:06:30,91.39,25.51,5.39,anomal
2025-11-10 04:06:40,67.94,28.23,4.27,normal
2025-11-10 04:06:50,65.88,28.68,3.91,normal
2025-11-10 04:07:00,57.66,28.36,1.58,normal
2025-11-10 04:07:10,62.91,28.2,4.46,normal
2025-11-10 04:07:20,69.94,28.37,1.15,normal
2025-11-10 04:07:30,93.68,29.17,7.79,anomal
2025-11-10 04:07:40,64.66,29.87,3.18,normal
2025-11-10 04:07:50,58.09,28.07,3.26,normal
2025-11-10 04:08:00,53.71,29.24,3.15,normal
2025-11-10 04:08:10,40.34,28.64,3.93,normal
2025-11-10 04:08:20,51.63,29.62,3.59,normal
2025-11-10 04:08:30,64.86,28.46,1.69,normal
2025-11-10 04:08:40,68.16,28.96,1.07,normal
2025-11-10 04:08:50,90.59,31.72,2.24,anomal
2025-11-10 04:09:00,63.27,28.81,4.58,normal
2025-11-10 04:09:10,40.16,28.51,3.99,normal
2025-11-10 04:09:20,62.47,28.76,4.2,normal
2025-11-10 04:09:30,99.48,30.04,2.3,anomal
2025-11-10 04:09:40,59.05,28.88,3.82,normal
2025-11-10 04:09:50,41.97,28.83,1.13,normal
2025-11-10 04:10:00,50.96,28.19,2.72,normal
2025-11-10 04:10:10,41.05,29.44,3.26,normal
2025-11-10 04:10:20,52.99,28.51,3.58,normal
2025-11-10 04:10:30,65.37,28.55,2.05,normal
2025-11-10 04:10:40,46.5,28.34,3.67,normal
2025-11-10 04:10:50,65.83,29.13,4.58,normal
2025-11-10 04:11:00,45.71,28.3,4.34,normal
2025-11-10 04:11:10,60.74,29.18,2.36,normal
2025-11-10 04:11:20,97.77,25.87,7.44,anomal
2025-11-10 04:11:30,68.73,29.0,1.58,normal
2025-11-10 04:11:40,52.17,28.95,4.53,normal
2025-11-10 04:11:50,62.17,28.62,3.4,normal
2025-11-10 04:12:00,41.17,29.81,2.54,normal
2025-11-10 04:12:10,53.14,28.81,1.02,normal
2025-11-10 04:12:20,45.36,29.35,4.58,normal
2025-11-10 04:12:30,42.9,29.79,1.9,normal
2025-11-10 04:12:40,63.42,29.93,4.6,normal
2025-11-10 04:12:50,67.74,29.8,3.0,normal
2025-11-10 04:13:00,54.4,29.01,4.89,normal
2025-11-10 04:13:10,40.4,29.73,2.53,normal
2025-11-10 04:13:20,58.39,29.73,4.3,normal
2025-11-10 04:13:30,68.7,28.14,4.17,normal
2025-11-10 04:13:40,53.6,29.76,2.02,normal
2025-11-10 04:13:50,48.46,28.7,4.93,normal
2025-11-10 04:14:00,66.52,28.39,2.66,normal
2025-11-10 04:14:10,47.03,29.41,3.83,normal
2025-11-10 04:14:20,59.81,28.52,1.79,normal
2025-11-10 04:14:30,44.32,29.37,2.65,normal
2025-11-10 04:14:40,49.63,28.39,3.96,normal
2025-11-10 04:14:50,48.98,29.83,2.75,normal
2025-11-10 04:15:00,59.25,29.09,2.09,normal
2025-11-10 04:15:10,69.47,29.35,4.96,normal
2025-11-10 04:15:20,98.65,29.15,3.72,anomal
2025-11-10 04:15:30,55.39,29.6,1.28,normal
2025-11-10 04:15:40,67.0,29.5,2.74,normal
2025-11-10 04:15:50,50.32,28.31,1.36,normal
2025-11-10 04:16:00,49.61,29.27,2.72,normal
2025-11-10 04:16:10,57.71,28.39,2.55,normal
2025-11-10 04:16:20,42.97,29.66,1.85,normal
2025-11-10 04:16:30,66.9,29.27,2.15,normal
2025-11-10 04:16:40,67.42,29.98,2.08,normal
2025-11-10 04:16:50,42.99,28.21,4.43,normal
2025-11-10 04:17:00,66.09,29.33,4.34,normal
2025-11-10 04:17:10,60.54,29.78,1.39,normal
2025-11-10 04:17:20,47.56,28.5,4.93,normal
2025-11-10 04:17:30,65.83,29.36,2.83,normal
2025-11-10 04:17:40,64.31,28.56,1.91,normal
2025-11-10 04:17:50,53.07,29.09,3.55,normal
2025-11-10 04:18:00,41.91,29.08,2.76,normal
2025-11-10 04:18:10,60.1,29.52,4.59,normal
2025-11-10 04:18:20,49.02,29.74,1.15,normal
2025-11-10 04:18:30,49.18,28.73,1.61,normal
2025-11-10 04:18:40,60.45,28.24,1.22,normal
2025-11-10 04:18:50,62.09,29.92,3.98,normal
2025-11-10 04:19:00,42.44,28.87,4.33,normal
2025-11-10 04:19:10,57.1,29.55,3.23,normal
2025-11-10 04:19:20,50.64,29.5,4.54,normal
2025-11-10 04:19:30,63.85,29.88,1.29,normal
2025-11-10 04:19:40,65.58,29.26,4.99,normal
2025-11-10 04:19:50,47.46,29.37,2.05,normal
2025-11-10 04:20:00,69.07,29.36,3.54,normal
2025-11-10 04:20:10,47.42,29.65,1.43,normal
2025-11-10 04:20:20,62.2,28.75,3.44,normal
2025-11-10 04:20:30,64.23,29.91,1.25,normal
2025-11-10 04:20:40,53.91,28.03,2.05,normal
2025-11-10 04:20:50,49.75,29.6,4.36,normal
2025-11-10 04:21:00,52.9,28.28,1.19,normal
2025-11-10 04:21:10,63.7,29.27,2.15,normal
2025-11-10 04:21:20,48.86,28.46,1.53,normal
2025-11-10 04:21:30,63.12,29.78,2.62,normal
2025-11-10 04:21:40,40.97,28.88,2.44,normal
2025-11-10 04:21:50,62.3,29.79,1.22,normal
2025-11-10 04:22:00,46.37,28.38,3.32,normal
2025-11-10 04:22:10,58.78,29.05,2.84,normal
2025-11-10 04:22:20,46.34,29.24,1.02,normal
2025-11-10 04:22:30,50.19,29.49,1.4,normal
2025-11-10 04:22:40,65.43,29.53,3.69,normal
2025-11-10 04:22:50,45.43,28.52,4.61,normal
2025-11-10 04:23:00,46.05,29.7,4.9,normal
2025-11-10 04:23:10,46.6,29.34,4.14,normal
2025-11-10 04:23:20,69.65,29.77,4.12,normal
2025-11-10 04:23:30,68.6,29.74,1.24,normal
2025-11-10 04:23:40,66.43,29.16,1.79,normal
2025-11-10 04:23:50,67.87,29.96,1.11,normal
2025-11-10 04:24:00,50.49,28.72,4.78,normal
2025-11-10 04:24:10,59.64,29.15,1.12,normal
2025-11-10 04:24:20,90.13,28.08,1.48,anomal
2025-11-10 04:24:30,52.59,28.09,4.84,normal
2025-11-10 04:24:40,46.91,28.51,3.34,normal
2025-11-10 04:24:50,93.38,31.49,3.65,anomal
2025-11-10 04:25:00,47.48,29.03,2.41,normal
2025-11-10 04:25:10,59.59,28.91,1.91,normal
2025-11-10 04:25:20,67.84,29.22,2.62,normal
2025-11-10 04:25:30,49.06,28.78,1.54,normal
2025-11-10 04:25:40,52.58,28.61,4.79,normal
2025-11-10 04:25:50,99.46,25.79,6.33,anomal
2025-11-10 04:26:00,69.59,29.16,1.74,normal
2025-11-10 04:26:10,91.33,25.68,5.46,anomal
2025-11-10 04:26:20,65.42,28.28,2.64,normal
2025-11-10 04:26:30,55.0,29.57,4.58,normal
2025-11-10 04:26:40,58.89,29.77,2.67,normal
2025-11-10 04:26:50,93.14,25.18,4.41,anomal
2025-11-10 04:27:00,50.69,29.96,3.54,normal
2025-11-10 04:27:10,56.13,29.21,4.2,normal
2025-11-10 04:27:20,90.15,32.13,5.74,anomal
2025-11-10 04:27:30,45.94,28.76,2.42,normal
